date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:38	186371/186371	---M--	200	added ('OK')	image/jpeg	etag:%221803e12-2d803-4b9cc768%22	http://pierre.verpeaux.free.fr/rep3.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep3.jpg	(from http://nagi.ml/photos)
18:54:42	129356/129356	---M--	200	added ('OK')	image/jpeg	etag:%221803e13-1f94c-4b9cc768%22	http://pierre.verpeaux.free.fr/rep4.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep4.jpg	(from http://nagi.ml/photos)
18:54:48	124333/124333	---M--	200	added ('OK')	image/jpeg	etag:%221803e15-1e5ad-4b9cc768%22	http://pierre.verpeaux.free.fr/rep6.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep6.jpg	(from http://nagi.ml/photos)
18:54:55	187334/187334	---M--	200	added ('OK')	image/jpeg	etag:%221803e14-2dbc6-4b9cc768%22	http://pierre.verpeaux.free.fr/rep5.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep5.jpg	(from http://nagi.ml/photos)
18:54:58	120591/120591	---M--	200	added ('OK')	image/jpeg	etag:%221803e16-1d70f-4b9cc769%22	http://pierre.verpeaux.free.fr/rep7.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep7.jpg	(from http://nagi.ml/photos)
18:55:02	46403/46403	---M--	200	added ('OK')	image/jpeg	etag:%221803ed1-b543-4b9cc765%22	http://pierre.verpeaux.free.fr/PARIS_001.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/PARIS_001.jpg	(from http://nagi.ml/photos)
18:55:08	59484/59484	---M--	200	added ('OK')	image/jpeg	etag:%221803ed7-e85c-4b9cc765%22	http://pierre.verpeaux.free.fr/PARIS_029.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/PARIS_029.jpg	(from http://nagi.ml/photos)
18:55:10	173346/173346	---M--	200	added ('OK')	image/jpeg	etag:%221803e17-2a522-4b9cc769%22	http://pierre.verpeaux.free.fr/rep8.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep8.jpg	(from http://nagi.ml/photos)
18:55:11	21429/21429	---M--	200	added ('OK')	text/css	etag:%221673196273.2634926-21429-649203484%22	http://nagi.ml/static/styles-alentours.css	C:/Users/valentin/Desktop/pierreverpeaux/c/nagi.ml/static/styles-alentours.css	(from http://nagi.ml/documents)
18:55:14	71456/71456	---M--	200	added ('OK')	image/jpeg	etag:%221803f0a-11720-4b9cc738%22	http://pierre.verpeaux.free.fr/back0109.JPG	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/back0109.jpg	(from http://nagi.ml/photos)
18:55:14	166412/166412	---M--	200	added ('OK')	image/jpeg	etag:%221803e18-28a0c-4b9cc769%22	http://pierre.verpeaux.free.fr/rep9.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/rep9.jpg	(from http://nagi.ml/photos)
18:55:15	43356/43356	---M--	200	added ('OK')	image/jpeg	etag:%221803eea-a95c-4b9cc738%22	http://pierre.verpeaux.free.fr/back0032.JPG	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/back0032.jpg	(from http://nagi.ml/photos)
18:55:19	35570/35570	---M--	200	added ('OK')	image/jpeg	etag:%221803eeb-8af2-4b9cc766%22	http://pierre.verpeaux.free.fr/pb1.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/pb1.jpg	(from http://nagi.ml/documents)
18:55:19	14475/14475	---M--	200	added ('OK')	image/png	etag:%221de72023d4cd3ad019f03671e1f43d38%22	https://i.imgur.com/MlirVaP.png	C:/Users/valentin/Desktop/pierreverpeaux/c/i.imgur.com/MlirVaP.png	(from http://nagi.ml/documents)
18:55:31	73258/73258	---M--	200	added ('OK')	image/jpeg	etag:%221803ef7-11e2a-4b9cc74e%22	http://pierre.verpeaux.free.fr/culs_chapron/berline73.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/berline73.jpg	(from http://nagi.ml/documents)
18:55:33	105031/105031	---M--	200	added ('OK')	image/jpeg	etag:%221803ef5-19a47-4b9cc74e%22	http://pierre.verpeaux.free.fr/culs_chapron/berline56.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/berline56.jpg	(from http://nagi.ml/documents)
18:55:34	93617/93617	---M--	200	added ('OK')	image/jpeg	etag:%221803ef1-16db1-4b9cc74e%22	http://pierre.verpeaux.free.fr/culs_chapron/berlines.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/berlines.jpg	(from http://nagi.ml/documents)
18:55:43	61920/61920	---M--	200	added ('OK')	image/jpeg	etag:%221803ef0-f1e0-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/cab58mod.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/cab58mod.jpg	(from http://nagi.ml/documents)
18:55:44	65417/65417	---M--	200	added ('OK')	image/jpeg	etag:%221803efd-ff89-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/paris60a.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/paris60a.jpg	(from http://nagi.ml/documents)
18:55:49	115692/115692	---M--	200	added ('OK')	image/jpeg	etag:%221803ef8-1c3ec-4b9cc74e%22	http://pierre.verpeaux.free.fr/culs_chapron/cab58.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/cab58.jpg	(from http://nagi.ml/documents)
18:55:54	284828/284828	---M--	200	added ('OK')	image/png	etag:%22d7b22bafdcab7ca9676e694e9a3b9c1e%22	https://i.imgur.com/KbtwxcB.png	C:/Users/valentin/Desktop/pierreverpeaux/c/i.imgur.com/KbtwxcB.png	(from http://nagi.ml/documents)
18:56:01	112395/112395	---M--	200	added ('OK')	image/jpeg	etag:%221803efb-1b70b-4b9cc750%22	http://pierre.verpeaux.free.fr/culs_chapron/paris60.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/paris60.jpg	(from http://nagi.ml/documents)
18:56:03	117369/117369	---M--	200	added ('OK')	image/jpeg	etag:%221803ef2-1ca79-4fe22424%22	http://pierre.verpeaux.free.fr/culs_chapron/croisette.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/croisette.jpg	(from http://nagi.ml/documents)
18:56:07	73787/73787	---M--	200	added ('OK')	image/jpeg	etag:%221803f02-1203b-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/concorde63.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/concorde63.jpg	(from http://nagi.ml/documents)
18:56:07	112008/112008	---M--	200	added ('OK')	image/jpeg	etag:%221803f00-1b588-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/caddy62.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/caddy62.jpg	(from http://nagi.ml/documents)
18:56:16	90048/90048	---M--	200	added ('OK')	image/jpeg	etag:%221803ef9-15fc0-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/cab61.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/cab61.jpg	(from http://nagi.ml/documents)
18:56:17	86372/86372	---M--	200	added ('OK')	image/jpeg	etag:%221803efc-15164-4b9cc750%22	http://pierre.verpeaux.free.fr/culs_chapron/pb62.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/pb62.jpg	(from http://nagi.ml/documents)
18:56:22	93994/93994	---M--	200	added ('OK')	image/jpeg	etag:%221803f01-16f2a-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/caddy67.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/caddy67.jpg	(from http://nagi.ml/documents)
18:56:26	123785/123785	---M--	200	added ('OK')	image/jpeg	etag:%221803ef4-1e389-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/dandy63.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/dandy63.jpg	(from http://nagi.ml/documents)
18:56:30	49248/49248	---M--	200	added ('OK')	image/jpeg	etag:%221803e29-c060-4b9cc73d%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy1.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy1.jpg	(from http://nagi.ml/restauration)
18:56:33	109038/109038	---M--	200	added ('OK')	image/jpeg	etag:%221803ef3-1a9ee-4b9cc74f%22	http://pierre.verpeaux.free.fr/culs_chapron/leman72.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/culs_chapron/leman72.jpg	(from http://nagi.ml/documents)
18:56:34	50382/50382	---M--	200	added ('OK')	image/jpeg	etag:%221803e2a-c4ce-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy2.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy2.jpg	(from http://nagi.ml/restauration)
18:56:43	79556/79556	---M--	200	added ('OK')	image/jpeg	etag:%221803e2b-136c4-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy3.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy3.jpg	(from http://nagi.ml/restauration)
18:56:43	55245/55245	---M--	200	added ('OK')	image/jpeg	etag:%221803e2d-d7cd-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy5.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy5.jpg	(from http://nagi.ml/restauration)
18:56:44	71775/71775	---M--	200	added ('OK')	image/jpeg	etag:%221803e2c-1185f-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy4.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy4.jpg	(from http://nagi.ml/restauration)
18:56:55	71376/71376	---M--	200	added ('OK')	image/jpeg	etag:%221803e2e-116d0-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy6.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy6.jpg	(from http://nagi.ml/restauration)
18:57:02	112839/112839	---M--	200	added ('OK')	image/jpeg	etag:%221803e2f-1b8c7-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy7.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy7.jpg	(from http://nagi.ml/restauration)
18:57:02	112006/112006	---M--	200	added ('OK')	image/jpeg	etag:%221803e3f-1b586-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/caddy8.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/caddy8.jpg	(from http://nagi.ml/restauration)
18:57:12	110062/110062	---M--	200	added ('OK')	image/jpeg	etag:%221803e60-1adee-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/caddy9.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/caddy9.jpg	(from http://nagi.ml/restauration)
18:57:14	64867/64867	---M--	200	added ('OK')	image/jpeg	etag:%221803e31-fd63-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy9.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy9.jpg	(from http://nagi.ml/restauration)
18:57:16	81766/81766	---M--	200	added ('OK')	image/jpeg	etag:%221803e30-13f66-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy8.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy8.jpg	(from http://nagi.ml/restauration)
18:57:21	42045/42045	---M--	200	added ('OK')	image/jpeg	etag:%221803e64-a43d-4b9cc73d%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy11.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy11.jpg	(from http://nagi.ml/restauration)
18:57:24	78687/78687	---M--	200	added ('OK')	image/jpeg	etag:%221803e63-1335f-4b9cc73d%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy10.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy10.jpg	(from http://nagi.ml/restauration)
18:57:27	67918/67918	---M--	200	added ('OK')	image/jpeg	etag:%221803e65-1094e-4b9cc73d%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy12.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy12.jpg	(from http://nagi.ml/restauration)
18:57:31	63861/63861	---M--	200	added ('OK')	image/jpeg	etag:%221803e66-f975-4b9cc73d%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy13.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy13.jpg	(from http://nagi.ml/restauration)
18:57:34	60562/60562	---M--	200	added ('OK')	image/jpeg	etag:%221803e67-ec92-4b9cc73d%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy14.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy14.jpg	(from http://nagi.ml/restauration)
18:57:40	58716/58716	---M--	200	added ('OK')	image/jpeg	etag:%221803e69-e55c-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy16.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy16.jpg	(from http://nagi.ml/restauration)
18:57:42	46955/46955	---M--	200	added ('OK')	image/jpeg	etag:%221803e6a-b76b-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy17.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy17.jpg	(from http://nagi.ml/restauration)
18:57:42	99841/99841	---M--	200	added ('OK')	image/jpeg	etag:%221803e68-18601-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy15.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy15.jpg	(from http://nagi.ml/restauration)
18:57:49	61896/61896	---M--	200	added ('OK')	image/jpeg	etag:%221803e6b-f1c8-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy18.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy18.jpg	(from http://nagi.ml/restauration)
18:57:51	47018/47018	---M--	200	added ('OK')	image/jpeg	etag:%221803e6d-b7aa-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy20.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy20.jpg	(from http://nagi.ml/restauration)
18:57:52	61179/61179	---M--	200	added ('OK')	image/jpeg	etag:%221803e6c-eefb-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy19.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy19.jpg	(from http://nagi.ml/restauration)
18:57:55	642938/642938	---M--	200	added ('OK')	image/png	etag:%22236e521305a9f48aea162844f0452ac5%22	https://i.imgur.com/xMQuZOy.png	C:/Users/valentin/Desktop/pierreverpeaux/c/i.imgur.com/xMQuZOy.png	(from http://nagi.ml/restauration)
18:57:57	44812/44812	---M--	200	added ('OK')	image/jpeg	etag:%221803e6e-af0c-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy21.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy21.jpg	(from http://nagi.ml/restauration)
18:58:04	75048/75048	---M--	200	added ('OK')	image/jpeg	etag:%221803e6f-12528-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy22.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy22.jpg	(from http://nagi.ml/restauration)
18:58:04	74467/74467	---M--	200	added ('OK')	image/jpeg	etag:%221803e70-122e3-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy23.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy23.jpg	(from http://nagi.ml/restauration)
18:58:05	53431/53431	---M--	200	added ('OK')	image/jpeg	etag:%221803e72-d0b7-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy25.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy25.jpg	(from http://nagi.ml/restauration)
18:58:05	64413/64413	---M--	200	added ('OK')	image/jpeg	etag:%221803e71-fb9d-4b9cc73e%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy24.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy24.jpg	(from http://nagi.ml/restauration)
18:58:12	39469/39469	---M--	200	added ('OK')	image/jpeg	etag:%221803e75-9a2d-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy28.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy28.jpg	(from http://nagi.ml/restauration)
18:58:12	53430/53430	---M--	200	added ('OK')	image/jpeg	etag:%221803e73-d0b6-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy26.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy26.jpg	(from http://nagi.ml/restauration)
18:58:13	54398/54398	---M--	200	added ('OK')	image/jpeg	etag:%221803e74-d47e-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy27.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy27.jpg	(from http://nagi.ml/restauration)
18:58:16	62749/62749	---M--	200	added ('OK')	image/jpeg	etag:%221803e76-f51d-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy29.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy29.jpg	(from http://nagi.ml/restauration)
18:58:22	57225/57225	---M--	200	added ('OK')	image/jpeg	etag:%221803e78-df89-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy31.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy31.jpg	(from http://nagi.ml/restauration)
18:58:22	55711/55711	---M--	200	added ('OK')	image/jpeg	etag:%221803e79-d99f-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy32.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy32.jpg	(from http://nagi.ml/restauration)
18:58:24	49478/49478	---M--	200	added ('OK')	image/jpeg	etag:%221803e7f-c146-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy38.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy38.jpg	(from http://nagi.ml/restauration)
18:58:25	85960/85960	---M--	200	added ('OK')	image/jpeg	etag:%221803e77-14fc8-4b9cc73f%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy30.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy30.jpg	(from http://nagi.ml/restauration)
18:58:28	37781/37781	---M--	200	added ('OK')	image/jpeg	etag:%221803e7a-9395-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy33.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy33.jpg	(from http://nagi.ml/restauration)
18:58:33	64197/64197	---M--	200	added ('OK')	image/jpeg	etag:%221803e7b-fac5-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy34.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy34.jpg	(from http://nagi.ml/restauration)
18:58:33	55534/55534	---M--	200	added ('OK')	image/jpeg	etag:%221803e7d-d8ee-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy36.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy36.jpg	(from http://nagi.ml/restauration)
18:58:36	51592/51592	---M--	200	added ('OK')	image/jpeg	etag:%221803e81-c988-4b9cc741%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy40.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy40.jpg	(from http://nagi.ml/restauration)
18:58:37	70682/70682	---M--	200	added ('OK')	image/jpeg	etag:%221803e7e-1141a-4b9cc740%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy37.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy37.jpg	(from http://nagi.ml/restauration)
18:58:42	52103/52103	---M--	200	added ('OK')	image/jpeg	etag:%221803e84-cb87-4b9cc741%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy42.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy42.jpg	(from http://nagi.ml/restauration)
18:58:43	61748/61748	---M--	200	added ('OK')	image/jpeg	etag:%221803e82-f134-4b9cc741%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy41.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy41.jpg	(from http://nagi.ml/restauration)
18:58:48	69637/69637	---M--	200	added ('OK')	image/jpeg	etag:%221803e85-11005-4b9cc741%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy43.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy43.jpg	(from http://nagi.ml/restauration)
18:58:49	75965/75965	---M--	200	added ('OK')	image/jpeg	etag:%221803e86-128bd-4b9cc741%22	http://pierre.verpeaux.free.fr/Caddy/wcaddy44.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/wcaddy44.jpg	(from http://nagi.ml/restauration)
18:58:52	66137/66137	---M--	200	added ('OK')	image/jpeg	etag:%221803e32-10259-4b9cc745%22	http://pierre.verpeaux.free.fr/Caddy/scaddy1.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy1.jpg	(from http://nagi.ml/restauration)
18:58:57	59144/59144	---M--	200	added ('OK')	image/jpeg	etag:%221803e34-e708-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy3.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy3.jpg	(from http://nagi.ml/restauration)
18:58:58	91947/91947	---M--	200	added ('OK')	image/jpeg	etag:%221803e33-1672b-4b9cc746%22	http://pierre.verpeaux.free.fr/Caddy/scaddy2.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy2.jpg	(from http://nagi.ml/restauration)
18:59:01	74868/74868	---M--	200	added ('OK')	image/jpeg	etag:%221803e35-12474-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy4.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy4.jpg	(from http://nagi.ml/restauration)
18:59:01	57701/57701	---M--	200	added ('OK')	image/jpeg	etag:%221803e36-e165-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy5.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy5.jpg	(from http://nagi.ml/restauration)
18:59:08	61100/61100	---M--	200	added ('OK')	image/jpeg	etag:%221803e38-eeac-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy7.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy7.jpg	(from http://nagi.ml/restauration)
18:59:10	75683/75683	---M--	200	added ('OK')	image/jpeg	etag:%221803e37-127a3-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy6.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy6.jpg	(from http://nagi.ml/restauration)
18:59:10	53429/53429	---M--	200	added ('OK')	image/jpeg	etag:%221803e3a-d0b5-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy9.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy9.jpg	(from http://nagi.ml/restauration)
18:59:14	79568/79568	---M--	200	added ('OK')	image/jpeg	etag:%221803e39-136d0-4b9cc747%22	http://pierre.verpeaux.free.fr/Caddy/scaddy8.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy8.jpg	(from http://nagi.ml/restauration)
18:59:15	47291/47291	---M--	200	added ('OK')	image/jpeg	etag:%221803e1c-b8bb-4b9cc745%22	http://pierre.verpeaux.free.fr/Caddy/scaddy10.jpg	C:/Users/valentin/Desktop/pierreverpeaux/c/pierre.verpeaux.free.fr/Caddy/scaddy10.jpg	(from http://nagi.ml/restauration)
